id,ad_cost_broad_term,ad_cost_exact_term,adult,alexa_link_popularity,alexa_traffic_rank,altavista_link_popularity,altavista_link_saturation,appraised_value,appraised_wholesale_value,auction_bidders,auction_description,auction_end_date,auction_join_date,auction_price,auction_revenue,auction_title,auction_traffic,auction_url,category,development_revenue_estimate,dmoz,domain,drop_date,end_user_buyers,extensions_taken,google_link_popularity,google_link_saturation,has_dash,has_num,language,language_probability,list_type,overture_sld,overture_term,overture_tld,pagerank,parking_revenue_estimate,process_date,search_ad_competition_broad_term,search_ad_competition_exact_term,search_ads_sld,search_ads_term,search_cpc_broad_term,search_cpc_exact_term,search_results_sld,search_results_term,search_suggestion_sld,search_suggestion_term,search_volume_broad_term,search_volume_exact_term,similar_sales,sld,sld_length,tld,tld_count,tld_count_dev,trademark_company,trademark_probability,trademark_risk,trademark_term,trademark_type,traffic_estimate,type,wayback_age,wayback_records,whois_age,whois_create_date,whois_expire_date,whois_ns1,whois_ns2,whois_registrar,whois_update_date,word_count,words,yahoo,yahoo_link_popularity,yahoo_link_saturation,is_shortlisted,shortlist_status,analysed_by,dom_date_list,upload_date,old_list_type,reason_of_shortlisting,should_be_shortlisted,combined_shortlist_label1,combined_shortlist_prob1,gdv,last_sold_price
11736363,0,0,0,0,0,-1,-1,0,0,1,NULL,"2025-11-04 16:23:00","0000-00-00 00:00:00",7.99,0,NULL,0,https://www.dynadot.com/market/auction/esgambling.com,"Recreation -- Gambling",0,0,esgambling.com,0000-00-00,-1,1,-1,-1,0,0,english,65,DD,-1,-1,-1,-1,0,2025-10-29,low,low,2,0,-1,-1,66,6300,0,0,-1,-1,0,esgambling,10,com,1,1,NULL,0,0,NULL,NULL,0,dynadot,2008,74,1126,2022-09-29,2026-09-29,ns1.dyna-ns.net,ns2.dyna-ns.net,"Dynadot Inc",2025-09-30,2,"es gambling",0,-1,-1,0,0,NULL,"esgambling.com,2025-10-29,dd",2025-10-30,NULL,"bidders>=2 & live",1,NULL,NULL,NULL,NULL
11736500,0,0,0,0,0,-1,-1,0,0,0,NULL,"2025-11-20 12:00:00","0000-00-00 00:00:00",1,0,NULL,0,https://www.dynadot.com/market/auction/findmyhomestay.com,"Internet -- Search",0,0,findmyhomestay.com,0000-00-00,-1,1,-1,-1,0,0,english,85,DD,0,-1,0,6,0,2025-10-29,low,low,11,0,-1,-1,22800,-1,0,0,-1,-1,0,findmyhomestay,14,com,2,2,NULL,0,0,NULL,NULL,0,dynadot,2001,196,2931,2017-10-20,2026-10-20,ns1.dnsowl.com,ns2.dnsowl.com,"NameSilo, LLC",2025-10-21,3,"find my homestay",0,-1,-1,0,0,NULL,"findmyhomestay.com,2025-10-29,dd",2025-10-30,NULL,"bidders>=2 & live",1,NULL,NULL,NULL,NULL
11736599,0,0,0,0,0,-1,-1,130,10,0,NULL,"2025-11-21 12:00:00","0000-00-00 00:00:00",1,0,NULL,0,https://www.dynadot.com/market/auction/freespirits.net,"Shopping -- Free",0,0,freespirits.net,0000-00-00,292,6,-1,-1,0,0,english,100,DD,53,690,0,0,0,2025-10-29,low,low,0,0,1.16,0.1,15600,1480000,0,0,40500,1000,0,freespirits,11,net,47,7,NULL,0,0,NULL,NULL,0,dynadot,2002,52,8774,2001-10-21,2024-10-21,ns1.afternic.com,ns2.afternic.com,NAMESILO,2024-07-06,2,"free spirits",0,-1,-1,0,0,NULL,"freespirits.net,2025-10-29,dd",2025-10-30,NULL,"bidders>=2 & live",1,NULL,NULL,NULL,NULL
11736610,0,0,0,0,0,-1,-1,350,20,0,NULL,"2025-11-20 12:00:00","0000-00-00 00:00:00",1,0,NULL,0,https://www.dynadot.com/market/auction/fsiblog.us,"Internet -- Blogs",0,0,fsiblog.us,0000-00-00,-1,5,-1,-1,0,0,Unknown,0,DD,0,0,-1,-1,0,2025-10-29,low,low,0,0,0.1,0.1,67200,67200,0,0,3360,246000,0,fsiblog,7,us,33,10,NULL,0,0,NULL,NULL,0,dynadot,-1,-1,374,2024-10-20,2025-10-20,ns1.dnsowl.com,ns2.dnsowl.com,NAMESILO,2025-10-20,1,fsiblog,0,-1,-1,0,0,NULL,"fsiblog.us,2025-10-29,dd",2025-10-30,NULL,"bidders>=2 & live",1,NULL,NULL,NULL,NULL
11737033,0,0,0,0,18916105,-1,-1,480,25,0,NULL,"2025-11-20 12:00:00","0000-00-00 00:00:00",1,0,NULL,0,https://www.dynadot.com/market/auction/hummerstudio.com,"Vehicles -- Automobiles",0,0,hummerstudio.com,0000-00-00,-1,1,-1,-1,0,0,english,100,DD,-1,-1,-1,2,0,2025-10-29,low,low,0,1,0.82,0,45700,16500,0,0,1000,36,0,hummerstudio,12,com,1,1,Hummer,100,6,hummer,exact,0,dynadot,2011,168,5852,2009-10-21,2025-10-21,ns1.dnsowl.com,ns2.dnsowl.com,"NameSilo, LLC",2025-10-20,2,"hummer studio",0,-1,-1,0,0,NULL,"hummerstudio.com,2025-10-29,dd",2025-10-30,NULL,"bidders>=2 & live",1,NULL,NULL,NULL,NULL
11738087,0,0,0,0,0,-1,-1,340,20,0,NULL,"2025-11-04 16:32:00","0000-00-00 00:00:00",7.99,0,NULL,0,https://www.dynadot.com/market/auction/netsum.com,"Internet -- Websites",0,0,netsum.com,0000-00-00,-1,2,-1,37,0,0,english,84,DD,0,-1,0,0,0,2025-10-29,low,low,0,0,1.74,0.1,20300,126000,0,0,18100,110,0,netsum,6,com,10,3,NULL,0,0,NULL,NULL,0,dynadot,2000,73,9527,1999-09-29,2026-09-29,ns1.dyna-ns.net,ns2.dyna-ns.net,"Dynadot Inc",2025-09-30,2,"net sum",0,-1,-1,0,0,NULL,"netsum.com,2025-10-29,dd",2025-10-30,NULL,"bidders>=2 & live",1,NULL,NULL,NULL,NULL
11738106,0,0,0,0,0,-1,-1,0,0,1,NULL,"2025-11-04 16:47:00","0000-00-00 00:00:00",7.99,0,NULL,0,https://www.dynadot.com/market/auction/newsnmio.com,"Media -- Media",0,0,newsnmio.com,0000-00-00,-1,1,-1,-1,0,0,english,50,DD,-1,-1,-1,-1,0,2025-10-29,low,low,-1,0,-1,-1,0,-1,0,0,-1,-1,0,newsnmio,8,com,1,0,NULL,0,0,NULL,NULL,0,dynadot,2022,25,1126,2022-09-29,2026-09-29,ns1.dyna-ns.net,ns2.dyna-ns.net,"Dynadot Inc",2025-09-30,2,"news nmio",0,-1,-1,0,0,NULL,"newsnmio.com,2025-10-29,dd",2025-10-30,NULL,"bidders>=2 & live",1,NULL,NULL,NULL,NULL
11738113,0,0,0,0,0,-1,-1,0,0,1,NULL,"2025-11-04 16:47:00","0000-00-00 00:00:00",7.99,0,NULL,0,https://www.dynadot.com/market/auction/newszkl.com,"Media -- Media",0,0,newszkl.com,0000-00-00,-1,1,-1,-1,0,0,english,49,DD,-1,-1,-1,-1,0,2025-10-29,low,low,-1,0,-1,-1,0,-1,0,0,-1,-1,0,newszkl,7,com,1,1,NULL,0,0,NULL,NULL,0,dynadot,2023,7,1126,2022-09-29,2026-09-29,ns1.dyna-ns.net,ns2.dyna-ns.net,"Dynadot Inc",2025-09-30,2,"news zkl",0,-1,-1,0,0,NULL,"newszkl.com,2025-10-29,dd",2025-10-30,NULL,"bidders>=2 & live",1,NULL,NULL,NULL,NULL
11738114,0,0,0,0,0,-1,-1,0,0,1,NULL,"2025-11-04 16:47:00","0000-00-00 00:00:00",7.99,0,NULL,0,https://www.dynadot.com/market/auction/newszxcv.com,"Media -- Media",0,0,newszxcv.com,0000-00-00,-1,1,-1,-1,0,0,english,50,DD,-1,-1,-1,-1,0,2025-10-29,low,low,-1,0,-1,-1,0,-1,0,0,-1,-1,0,newszxcv,8,com,1,0,NULL,0,0,NULL,NULL,0,dynadot,2022,9,1126,2022-09-29,2026-09-29,ns1.dyna-ns.net,ns2.dyna-ns.net,"Dynadot Inc",2025-09-30,2,"news zxcv",0,-1,-1,0,0,NULL,"newszxcv.com,2025-10-29,dd",2025-10-30,NULL,"bidders>=2 & live",1,NULL,NULL,NULL,NULL
11738190,0,0,0,0,7774060,-1,-1,380,25,0,NULL,"2025-11-20 12:00:00","0000-00-00 00:00:00",1,0,NULL,0,https://www.dynadot.com/market/auction/novutek.com,Other,0,0,novutek.com,0000-00-00,-1,1,-1,-1,0,0,french,55,DD,0,0,0,3,0,2025-10-29,low,low,1,1,2.14,2.52,4630,4630,0,0,590,320,0,novutek,7,com,1,0,NULL,0,0,NULL,NULL,0,dynadot,2004,156,7679,2004-10-20,2026-10-20,ns1.dnsowl.com,ns2.dnsowl.com,"NameSilo, LLC",2025-10-21,1,novutek,0,-1,-1,0,0,NULL,"novutek.com,2025-10-29,dd",2025-10-30,NULL,"bidders>=2 & live",1,NULL,NULL,NULL,NULL
11738478,0,0,0,0,0,-1,-1,20,0,0,NULL,"2025-11-04 14:32:00","0000-00-00 00:00:00",7.99,0,NULL,0,https://www.dynadot.com/market/auction/pl2.cc,Other,0,0,pl2.cc,0000-00-00,-1,5,-1,-1,0,0,Unknown,0,DD,174,174,-1,-1,0,2025-10-29,low,low,0,0,0.5,0.34,4340000,4340000,0,0,90500,1300,0,pl2,3,cc,30,2,NULL,0,0,NULL,NULL,0,dynadot,-1,-1,1126,2022-09-29,2024-09-29,ns1.parklogic.com,ns1.parklogic.com,DYNADOT,2023-09-04,1,pl2,0,-1,-1,0,0,NULL,"pl2.cc,2025-10-29,dd",2025-10-30,NULL,"bidders>=2 & live",1,NULL,NULL,NULL,NULL
11738542,0,0,0,0,0,-1,-1,55,5,0,NULL,"2025-11-20 12:00:00","0000-00-00 00:00:00",1,0,NULL,0,https://www.dynadot.com/market/auction/presspace.com,"Other -- Dictionary Word",0,0,presspace.com,0000-00-00,-1,1,-1,7400,0,0,english,100,DD,0,0,0,4,0,2025-10-29,low,low,0,0,0.1,0,6780,6780,0,0,210,46,0,presspace,9,com,1,1,NULL,0,0,NULL,NULL,0,dynadot,1999,217,10234,1997-10-22,2025-10-21,ns1.dnsowl.com,ns2.dnsowl.com,"NameSilo, LLC",2025-10-20,1,presspace,0,-1,-1,0,0,NULL,"presspace.com,2025-10-29,dd",2025-10-30,NULL,"bidders>=2 & live",1,NULL,NULL,NULL,NULL
11738888,0,0,0,0,0,-1,-1,10,0,0,NULL,"2025-11-04 16:29:00","0000-00-00 00:00:00",7.99,0,NULL,0,https://www.dynadot.com/market/auction/satoshi.im,"Other -- Dictionary Word",0,0,satoshi.im,0000-00-00,-1,6,-1,-1,0,0,english,100,DD,637,637,-1,-1,0,2025-10-29,low,low,0,0,0.92,0.1,21700000,21700000,0,0,201000,6600,0,satoshi,7,im,374,21,NULL,0,0,NULL,NULL,0,dynadot,-1,-1,0,0000-00-00,0000-00-00,NULL,NULL,NULL,0000-00-00,1,satoshi,0,-1,-1,0,0,NULL,"satoshi.im,2025-10-29,dd",2025-10-30,NULL,"bidders>=2 & live",1,NULL,NULL,NULL,NULL
11739090,0,0,0,0,0,-1,-1,15,0,0,NULL,"2025-11-20 12:00:00","0000-00-00 00:00:00",1,0,NULL,0,https://www.dynadot.com/market/auction/soapyland.com,"Services -- Maintenance",0,0,soapyland.com,0000-00-00,-1,1,-1,-1,0,0,english,100,DD,-1,-1,-1,0,0,2025-10-29,low,low,0,0,0.1,0.1,1530,1230,0,0,61,16,0,soapyland,9,com,1,0,NULL,0,0,NULL,NULL,0,dynadot,2011,75,6584,2007-10-20,2026-10-20,ns1.dnsowl.com,ns2.dnsowl.com,"NameSilo, LLC",2025-10-21,2,"soapy land",0,-1,-1,0,0,NULL,"soapyland.com,2025-10-29,dd",2025-10-30,NULL,"bidders>=2 & live",1,NULL,NULL,NULL,NULL
11739096,0,0,0,1505,3259313,-1,-1,1000,55,6,NULL,"2025-11-03 15:55:00","0000-00-00 00:00:00",31,0,NULL,0,https://www.dynadot.com/market/auction/socyberty.com,"Other -- Dictionary Word",0,0,socyberty.com,0000-00-00,-1,1,-1,-1,0,0,english,65,DD,0,0,0,0,0,2025-10-29,low,low,0,0,0.71,0.1,70900,70900,0,0,1600,320,1,socyberty,9,com,1,0,NULL,0,0,NULL,NULL,0,dynadot,2006,949,6971,2006-09-28,2026-09-28,ns1.dyna-ns.net,ns2.dyna-ns.net,"Dynadot Inc",2025-09-29,1,socyberty,0,-1,-1,0,0,NULL,"socyberty.com,2025-10-29,dd",2025-10-30,NULL,"bidders>=2 & live",1,NULL,NULL,NULL,NULL
11739428,0,0,0,0,1781942,-1,-1,25,5,0,NULL,"2025-11-20 12:00:00","0000-00-00 00:00:00",1,0,NULL,0,https://www.dynadot.com/market/auction/thegoldenbug.com,"Science and World -- Insects",0,0,thegoldenbug.com,0000-00-00,-1,1,-1,-1,0,0,english,84,DD,0,-1,0,3,0,2025-10-29,low,low,0,0,1.96,0.1,10400,4400,0,0,220,170,0,thegoldenbug,12,com,1,0,NULL,0,0,NULL,NULL,0,dynadot,2003,245,8045,2003-10-20,2026-10-20,ns1.dnsowl.com,ns2.dnsowl.com,"NameSilo, LLC",2025-10-21,3,"the golden bug",0,-1,-1,0,0,NULL,"thegoldenbug.com,2025-10-29,dd",2025-10-30,NULL,"bidders>=2 & live",1,NULL,NULL,NULL,NULL
11739785,0,0,0,1,0,-1,-1,25,5,0,NULL,"2025-11-20 12:00:00","0000-00-00 00:00:00",1,0,NULL,0,https://www.dynadot.com/market/auction/virtualsaigon.com,"Internet -- Websites",0,0,virtualsaigon.com,0000-00-00,-1,1,-1,-1,0,0,english,100,DD,0,-1,0,0,0,2025-10-29,low,low,0,0,0.1,0,19000,5070,0,0,73,12,0,virtualsaigon,13,com,1,0,NULL,0,0,NULL,NULL,0,dynadot,2001,51,9505,1999-10-21,2026-10-21,ns1.dnsowl.com,ns2.dnsowl.com,"NameSilo, LLC",2025-10-21,2,"virtual saigon",0,-1,-1,0,0,NULL,"virtualsaigon.com,2025-10-29,dd",2025-10-30,NULL,"bidders>=2 & live",1,NULL,NULL,NULL,NULL
11739849,0,0,0,0,0,-1,-1,900,45,0,NULL,"2025-11-04 17:16:00","0000-00-00 00:00:00",7.99,0,NULL,0,https://www.dynadot.com/market/auction/wattmax.com,"Other -- Dictionary Word",0,0,wattmax.com,0000-00-00,-1,1,-1,-1,0,0,english,92,DD,0,-1,0,0,0,2025-10-29,medium,low,0,0,0.87,0,1170000,2320000,0,0,18100,22,0,wattmax,7,com,5,0,NULL,0,0,NULL,NULL,0,dynadot,-1,-1,7335,2005-09-29,2025-09-29,ns1.dyna-ns.net,ns2.dyna-ns.net,"Dynadot Inc",2025-03-07,2,"watt max",0,-1,-1,0,0,NULL,"wattmax.com,2025-10-29,dd",2025-10-30,NULL,"bidders>=2 & live",1,NULL,NULL,NULL,NULL
11740148,0,0,0,0,0,-1,-1,2600,130,0,NULL,"2025-11-06 14:00:00","0000-00-00 00:00:00",0,0,NULL,0,NULL,Other,0,0,432444.com,0000-00-00,-1,1,-1,-1,0,0,Unknown,0,DC,-1,-1,-1,0,0,2025-10-29,low,low,0,0,0,0,422000,422000,0,0,16,0,0,432444,6,com,2,1,NULL,0,0,NULL,NULL,0,dropcatch,2013,16,4415,2013-09-27,2024-09-27,NS51.DOMAINCONTROL.COM,NS52.DOMAINCONTROL.COM,GODADDY,2023-10-28,1,432444,0,-1,-1,0,0,NULL,"432444.com,2025-10-29,dc",2025-10-30,NULL,"bidders>=2 & live",1,1,0.5658011075804035,NULL,NULL
11740214,0,0,0,0,0,-1,-1,230,0,0,NULL,"2025-11-07 14:00:00","0000-00-00 00:00:00",0,0,NULL,0,NULL,"Real Estate -- Rentals",0,0,balticapartment.com,0000-00-00,-1,1,-1,-1,0,0,english,100,DC,-1,-1,-1,2,0,2025-10-29,low,low,4,2,0.75,-1,6960,416000,0,0,1600,0,0,balticapartment,15,com,2,0,NULL,0,0,NULL,NULL,0,dropcatch,2011,14,5145,2011-09-28,2025-09-28,NSG1.NAMEBRIGHTDNS.COM,NSG2.NAMEBRIGHTDNS.COM,NAMEBRIGHT,2023-04-18,2,"baltic apartment",0,-1,-1,0,0,NULL,"balticapartment.com,2025-10-29,dc",2025-10-30,NULL,"bidders>=2 & live",1,NULL,NULL,NULL,NULL
11740804,0,0,0,0,15889227,-1,-1,1000,55,0,NULL,"2025-11-04 14:00:00","0000-00-00 00:00:00",0,0,NULL,0,NULL,"Art -- Photography",0,0,simplicityphotography.com,0000-00-00,-1,1,-1,-1,0,0,english,100,DC,0,-1,0,4,0,2025-10-29,low,low,0,0,2.26,0.1,5570,75200,0,0,4400,1900,0,simplicityphotography,21,com,2,0,NULL,0,0,NULL,NULL,0,dropcatch,2004,338,8159,2003-06-28,2026-06-28,ns1.dns-parking.com,ns1.dns-parking.com.,"Bluehost Inc.",2025-10-07,2,"simplicity photography",0,-1,-1,0,0,NULL,"simplicityphotography.com,2025-10-29,dc",2025-10-30,NULL,"bidders>=2 & live",1,1,0.8844915704855412,NULL,NULL
11754589,0,0,0,0,2314551,-1,-1,6000,320,1,NULL,"2025-11-07 10:03:00","0000-00-00 00:00:00",1,0,NULL,28,NULL,"Other -- Male Name",0,0,danong.com,0000-00-00,194,3,-1,-1,0,0,english,84,GD,0,0,184,0,0,2025-10-29,low,low,0,0,0.63,0.1,74100,74100,0,0,3705,22200,0,danong,6,com,14,3,NULL,0,0,NULL,NULL,0,"godaddy expiring auctions",2001,1958,9797,1999-01-02,2026-01-02,ns21.domaincontrol.com,ns22.domaincontrol.com,"GoDaddy.com, LLC",2025-04-05,1,danong,0,-1,-1,0,0,NULL,"danong.com,2025-10-29,gd",2025-10-30,NULL,watchlisted,1,NULL,NULL,NULL,NULL
11766266,0,0,0,0,0,-1,-1,1700,100,0,NULL,"2025-11-08 14:18:00","0000-00-00 00:00:00",1,0,NULL,26,NULL,"Other -- Generic 3-letter",0,0,zig.info,0000-00-00,-1,6,-1,-1,0,0,Unknown,0,GD,934,934,-1,1,0,2025-10-29,low,low,3,3,0.9,1.49,62800000,62800000,0,0,1500000,14800,0,zig,3,info,150,13,NULL,0,0,NULL,NULL,0,"godaddy expiring auctions",2003,137,8791,2001-10-04,2026-10-04,ns69.domaincontrol.com,ns70.domaincontrol.com,"GoDaddy.com, LLC",2025-10-09,1,zig,0,-1,-1,0,0,NULL,"zig.info,2025-10-29,gd",2025-10-30,NULL,"APR > 0 (APR: 50)",1,NULL,NULL,NULL,NULL
11770858,0,0,0,0,0,-1,-1,5,0,0,NULL,"2025-11-05 17:10:00","0000-00-00 00:00:00",7.99,0,NULL,0,https://www.dynadot.com/market/auction/3x21.cc,Other,0,0,3x21.cc,0000-00-00,-1,3,-1,-1,0,0,Unknown,0,DD,0,0,-1,-1,0,2025-10-30,low,low,4,1,1.13,0.66,556000,427000,0,0,27100,110,0,3x21,4,cc,5,1,NULL,0,0,NULL,NULL,0,dynadot,-1,-1,395,2024-09-30,2025-09-30,ns1.dyna-ns.net,ns1.dyna-ns.net,DYNADOT,2024-09-30,3,"3 x 21",0,-1,-1,0,0,NULL,"3x21.cc,2025-10-30,dd",2025-10-31,NULL,"bidders>=2 & live",1,NULL,NULL,NULL,NULL
11771152,0,0,0,0,0,-1,-1,280,0,0,NULL,"2025-11-05 14:21:00","0000-00-00 00:00:00",7.99,0,NULL,0,https://www.dynadot.com/market/auction/airdomains.com,"Internet -- Domains",0,0,airdomains.com,0000-00-00,-1,1,-1,-1,0,0,english,92,DD,0,-1,0,0,0,2025-10-30,low,low,3,5,-1,-1,2280,9350,0,0,-1,-1,0,airdomains,10,com,3,0,NULL,0,0,NULL,NULL,0,dynadot,2001,56,3684,2015-09-29,2026-09-29,ns1.dyna-ns.net,ns2.dyna-ns.net,"Dynadot Inc",2025-09-30,2,"air domains",0,-1,-1,0,0,NULL,"airdomains.com,2025-10-30,dd",2025-10-31,NULL,"bidders>=2 & live",1,1,0.7376802578084902,NULL,NULL
11771457,0,0,0,0,0,-1,-1,0,0,0,NULL,"2025-11-05 15:29:00","0000-00-00 00:00:00",7.99,0,NULL,0,https://www.dynadot.com/market/auction/bloxfruits.lol,"Food -- Fruit and Produce",0,0,bloxfruits.lol,0000-00-00,-1,5,-1,-1,0,0,english,100,DD,-1,-1,-1,-1,0,2025-10-30,low,low,-1,-1,-1,-0.5,-1,-1,0,0,-1,-1,0,bloxfruits,10,lol,30,4,IBM,100,7,blox,exact,0,dynadot,-1,-1,396,2024-09-29,2026-09-29,ns1.dyna-ns.net,ns2.dyna-ns.net,"Dynadot LLC",2025-09-30,3,"blox fruits lol",0,-1,-1,0,0,NULL,"bloxfruits.lol,2025-10-30,dd",2025-10-31,NULL,"bidders>=2 & live",1,NULL,NULL,NULL,NULL
11771572,0,0,0,0,0,-1,-1,45,5,0,NULL,"2025-11-05 13:00:00","0000-00-00 00:00:00",7.99,0,NULL,0,https://www.dynadot.com/market/auction/catnet.co,"Recreation -- Pets",0,0,catnet.co,0000-00-00,-1,6,-1,-1,0,0,english,84,DD,0,109,-1,-1,0,2025-10-30,low,low,0,1,1.27,0.65,50800,1360000,0,0,368000,1600,0,catnet,6,co,56,2,NULL,0,0,NULL,NULL,0,dynadot,-1,-1,396,2024-09-29,2025-09-29,ns1.afternic.com,ns2.afternic.com,DYNADOT,2024-10-07,2,"cat net",0,-1,-1,0,0,NULL,"catnet.co,2025-10-30,dd",2025-10-31,NULL,"bidders>=2 & live",1,0,0.43032746736545474,NULL,NULL
11771661,0,0,0,0,0,-1,-1,410,25,0,NULL,"2025-11-05 16:48:00","0000-00-00 00:00:00",7.99,0,NULL,0,https://www.dynadot.com/market/auction/cogan.org,Other,0,0,cogan.org,0000-00-00,245,6,-1,-1,0,0,english,100,DD,340,340,0,0,0,2025-10-30,low,low,1,1,1.87,0.1,8880000,8880000,0,0,165000,12100,0,cogan,5,org,37,5,NULL,0,0,NULL,NULL,0,dynadot,2001,23,9528,1999-09-29,2026-09-29,ns1.dyna-ns.net,ns2.dyna-ns.net,"Dynadot Inc",2025-09-29,1,cogan,0,-1,-1,0,0,NULL,"cogan.org,2025-10-30,dd",2025-10-31,NULL,"bidders>=2 & live",1,1,0.8729571847885054,NULL,NULL
11771776,0,0,0,0,9862052,-1,-1,2000,0,0,NULL,"2025-11-05 15:03:00","0000-00-00 00:00:00",7.99,0,NULL,0,https://www.dynadot.com/market/auction/dayform.com,"Shopping -- Office Supply",0,0,dayform.com,0000-00-00,-1,1,-1,-1,0,0,english,92,DD,-1,-1,-1,0,0,2025-10-30,low,low,0,0,1.14,-1,132000,209000,0,0,10450,0,0,dayform,7,com,2,0,NULL,0,0,NULL,NULL,0,dynadot,2007,123,5510,2010-09-29,2026-09-29,ns1.dyna-ns.net,ns2.dyna-ns.net,"Dynadot Inc",2025-09-30,2,"day form",0,-1,-1,0,0,NULL,"dayform.com,2025-10-30,dd",2025-10-31,NULL,"bidders>=2 & live",1,NULL,NULL,NULL,NULL
11771777,0,0,0,0,0,-1,-1,190,0,0,NULL,"2025-11-05 13:16:00","0000-00-00 00:00:00",7.99,0,NULL,0,https://www.dynadot.com/market/auction/dbc.app,"Other -- Generic 3-letter",0,0,dbc.app,0000-00-00,-1,6,-1,-1,0,0,Unknown,0,DD,782,-1,-1,-1,0,2025-10-30,low,low,1,1,0.35,-0.5,63200000,1310,0,0,170,28,0,dbc,3,app,135,24,NULL,0,0,NULL,NULL,0,dynadot,2023,2,1857,2020-09-29,2025-09-29,ns1.dyna-ns.net,ns2.dyna-ns.net,"Dynadot LLC.",2025-06-22,2,"dbc app",0,-1,-1,0,0,NULL,"dbc.app,2025-10-30,dd",2025-10-31,NULL,"bidders>=2 & live",1,1,0.5441260319600999,NULL,NULL
11772382,0,0,0,0,0,-1,-1,2300,120,0,NULL,"2025-11-22 12:00:00","0000-00-00 00:00:00",1,0,NULL,0,https://www.dynadot.com/market/auction/imkino.com,"Other -- Dictionary Word",0,0,imkino.com,0000-00-00,-1,1,-1,2,0,0,english,51,DD,0,26,0,0,0,2025-10-30,low,low,0,0,0.67,0.1,6850,14800000,0,0,26000,1300,0,imkino,6,com,6,0,NULL,0,0,NULL,NULL,0,dynadot,2001,24,4026,2014-10-22,2026-10-22,ns1.dnsowl.com,ns2.dnsowl.com,"NameSilo, LLC",2025-10-23,2,"im kino",0,-1,-1,0,0,NULL,"imkino.com,2025-10-30,dd",2025-10-31,NULL,"bidders>=2 & live",1,NULL,NULL,NULL,NULL
11772558,0,0,0,0,0,-1,-1,360,20,0,NULL,"2025-11-22 12:00:00","0000-00-00 00:00:00",1,0,NULL,0,https://www.dynadot.com/market/auction/kariplast.com,"Other -- Female Name",0,0,kariplast.com,0000-00-00,-1,1,-1,-1,0,0,english,73,DD,-1,-1,-1,-1,0,2025-10-30,low,low,0,0,0,0,31500,31500,0,0,260,210,0,kariplast,9,com,4,2,NULL,0,0,NULL,NULL,0,dynadot,2021,3,373,2024-10-22,2026-10-22,ns1.dnsowl.com,ns2.dnsowl.com,"NameSilo, LLC",2025-10-23,1,kariplast,0,-1,-1,0,0,NULL,"kariplast.com,2025-10-30,dd",2025-10-31,NULL,"APR > 0 (APR: 5)",1,NULL,NULL,NULL,NULL
11772611,0,0,0,0,0,-1,-1,750,40,1,NULL,"2025-11-04 13:06:00","0000-00-00 00:00:00",7.99,0,NULL,0,https://www.dynadot.com/market/auction/lambertcastle.com,"Real Estate",0,0,lambertcastle.com,0000-00-00,-1,2,-1,-1,0,0,english,100,DD,0,205,0,4,0,2025-10-30,low,low,2,0,0.99,0.1,154000,51000,0,0,4400,720,0,lambertcastle,13,com,2,1,NULL,0,0,NULL,NULL,0,dynadot,2000,235,9528,1999-09-29,2024-09-29,NS1.DYNA-NS.NET,NS2.DYNA-NS.NET,DYNADOT,2023-08-31,2,"lambert castle",0,-1,-1,0,0,NULL,"lambertcastle.com,2025-10-30,dd",2025-10-31,NULL,"bidders>=2 & live",1,1,0.9145875977153839,NULL,NULL
11772651,0,0,0,24,1802620,-1,-1,2300,120,0,NULL,"2025-11-05 15:10:00","0000-00-00 00:00:00",7.99,0,NULL,0,https://www.dynadot.com/market/auction/letusfindout.com,"Internet -- Search",0,0,letusfindout.com,0000-00-00,-1,1,-1,-1,0,0,english,69,DD,-1,-1,-1,1,0,2025-10-30,low,low,1,0,0.1,0.1,152000,8110000,0,0,1900,12,0,letusfindout,12,com,1,1,NULL,0,0,NULL,NULL,0,dynadot,2008,168,6605,2007-09-30,2026-09-30,ns1.dyna-ns.net,ns2.dyna-ns.net,"Dynadot Inc",2025-10-01,4,"let us find out",0,-1,-1,0,0,NULL,"letusfindout.com,2025-10-30,dd",2025-10-31,NULL,"bidders>=2 & live",1,NULL,NULL,NULL,NULL
11772935,0,0,0,0,0,-1,-1,250,15,0,NULL,"2025-11-05 14:16:00","0000-00-00 00:00:00",7.99,0,NULL,0,https://www.dynadot.com/market/auction/nameheroes.com,"Society -- People",0,0,nameheroes.com,0000-00-00,-1,1,-1,-1,0,0,english,100,DD,-1,-1,-1,0,0,2025-10-30,low,low,1,0,0.51,0,9780,97800,0,0,4890,12,0,nameheroes,10,com,1,0,NULL,0,0,NULL,NULL,0,dynadot,2012,12,1127,2022-09-29,2026-09-29,ns1.dyna-ns.net,ns2.dyna-ns.net,"Dynadot Inc",2025-09-30,2,"name heroes",0,-1,-1,0,0,NULL,"nameheroes.com,2025-10-30,dd",2025-10-31,NULL,"bidders>=2 & live",1,0,0.37886625527861756,NULL,NULL
